"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"IOTC-BMARLINIO-1950-2014-PONS","BMARLINIO","multinational","Indian Ocean","Indian Ocean","Biomass dynamics model","ASPIC","Surplus production model","Makaira mazara","Indo-Pacific blue marlin",NA,9524,"finfish","Actinopterygii","Perciformes","Istiophoridae","Makaira","species",469.932498134381,0.194069783280333,644.705360765834,25.1701718109396,5.58884055181642,0.224538819545233,221.923526817253,24.217480945986,"pelagic-oceanic",100,"oceanodromous",0,200,100,NA,4.46,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Indian Ocean",51,76.24703658,-14.90013419,14.90013419,48951560.03,61,1950,2010,24.198143547356,0.012026129349716,194000,160521.31147541,-1363.14119513486,-0.00702650100584979,5285.29508196721,61,1.65688524590164,61,0.446384075409836,24.1605057282546,0.00740711903175529,0.126075282211244,0.00981913726822401,0.108226718988126,0.146867399596479,1.02014378054599,0.0129687040450125,0.99503918185212,1.0458817622132,-0.185547597387976,0.168056023336665,-0.51493740312784,0.143842208351887,"none",0.00432726034077012,0.000395229758419026,0.00361798876561731,0.00517557772283657
"DFO-PAC-BOCACCBCW-1935-2012-CHING","BOCACCBCW","Canada","Canada West Coast","British Columbia Waters","Unknown","unknown","Unknown","Sebastes paucispinis","Bocaccio",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",37.9332703513578,0.136548765904023,1.0784789287361,42.5922828511873,8.7838475146727,0.12525982007626,25.5633172078874,15.8515502745113,"reef-associated",238,NA,0,476,NA,NA,3.51,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"Gulf of Alaska",67,-128.4652717,51.38512955,51.38512955,135836.4559,77,1935,2011,9.94776002849852,0.00341332129855544,43600,16577.1428571429,-502.268783847732,-0.0115199262350397,1050.16883116883,77,0.633732467532467,0,NA,9.93503010937979,0.00376993485138843,0.0464021565041833,0.00508336432406251,0.0374358047712819,0.0575160636025773,1.05391091280326,0.0749639150859612,0.916763773506044,1.2115751562455,-0.073512948547406,0.14176763629545,-0.351377515686488,0.204351618591676,"none",0.00744743317170781,0.000602948059490471,0.00635464990759227,0.00872813792319031
"PFMC-BOCACCSPCOAST-1930-2009-CHING","BOCACCSPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Sebastes paucispinis","Bocaccio",NA,1270,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",37.9332703513578,0.136548765904023,1.0784789287361,42.5922828511873,8.7838475146727,0.12525982007626,25.5633172078874,15.8515502745113,"reef-associated",238,NA,0,476,NA,NA,3.51,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-123.5734586,37.98040185,37.98040185,298740.4063,54,1955,2008,13.7006897024309,-0.00411184844967294,60100,24289.2592592593,-675.326091099679,-0.0112367070066502,2769.11111111111,54,1.49768518518519,54,1.50030555555556,13.6626170397153,-0.000795047034057277,0.0760592524901421,0.0318567422077483,0.0334678101846105,0.172852955046916,2.67644322149939,1.80521066130511,0.71355596077129,10.0389439815864,0.229333927075676,0.215054986543204,-0.192173846549004,0.650841700700356,"none",0.0466464898548187,0.00452023566104978,0.0385773633745668,0.05640341447519
"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD","BSBASSMATLC","USA","US East Coast","Mid-Atlantic Coast","Statistical catch at age model","SCALE","A statistical catch-at-length model","Centropristis striata","Black sea bass",NA,3903,"finfish","Actinopterygii","Perciformes","Serranidae","Centropristis","species",32.4305394308244,0.312475110272788,0.140066996550983,7.57137087820431,2.51470799046414,0.584189845843711,17.701501570918,18.4663702716104,"reef-associated",NA,"oceanodromous",1,NA,NA,NA,3.66,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Northeast U.S. Continental Shelf",21,-73.89540523,38.63082623,38.63082623,116236.1955,39,1968,2006,15.3157041556211,0.00751161501522798,15000,10225.1282051282,42.0060728744923,0.00280040485829949,3138.20512820513,39,0.708076923076923,39,1.61374358974359,15.3109423740134,0.00210443744583543,0.414519604273909,0.0533742490350629,0.322063051071177,0.53351820941864,1.62736156508779,0.183711327947974,1.30434038551754,2.03037925753879,0.371773547816039,0.114216178559895,0.147909837838646,0.595637257793433,"positive",0.0513311957699807,0.0058802187339647,0.0410081931627939,0.0642528103766025
"SEFSC-BSBASSSATL-1950-2010-HIVELY","BSBASSSATL","USA","US Southeast and Gulf","South Atlantic","Statistical catch at age model","BAM","Beaufort assessment model","Centropristis striata","Black sea bass",NA,801.5,"finfish","Actinopterygii","Perciformes","Serranidae","Centropristis","species",32.4305394308244,0.312475110272788,0.140066996550983,7.57137087820431,2.51470799046414,0.584189845843711,17.701501570918,18.4663702716104,"reef-associated",NA,"oceanodromous",1,NA,NA,NA,3.66,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,32,1978,2009,24.4756209961242,-0.00813896695947502,7880,4637.5,-154.857038123164,-0.0196519083912645,761.34375,32,0.85909375,32,1.1068125,24.8424925829648,-0.0120998083291184,0.0934996002862755,0.0330337858763408,0.0467811926806247,0.186873714686501,4.22981286669537,3.21869295926688,0.951884039122555,18.79568955033,0.0887122298415986,0.245930169925533,-0.393310903212446,0.570735362895643,"none",0.0374356031845891,0.0047016403491149,0.029266994647599,0.0478841234868297
"IFOP-BSQLOBSTERCH-1979-2012-CHING","BSQLOBSTERCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Cervimunida johni","Blue squat lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Galatheidae","Cervimunida","species",4.92,0.25225,NA,NA,NA,NA,NA,NA,"bathydemersal",275,NA,50,500,NA,NA,2,NA,"dioecism",NA,"bearers","External brooders",NA,8,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,33,1979,2011,12.9504995994864,-0.00612034570606916,48600,34172.7272727273,481.350267379684,0.00990432648929391,3418.69696969697,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.251440724979829,0.0443170461565011,0.17799446521052,0.355193281451795,1.1737938167697,0.100465183290982,0.992512568228155,1.38818587128467,-0.223698810850026,0.254679507776439,-0.722870646091847,0.275473024391795,"none",0.0408312346521684,0.00508780037146258,0.031983507315159,0.05212654468418
"IFOP-BWHITCH-1979-2012-CHING","BWHITCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Micromesistius poutassou","Blue whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","species",35.8706979312847,0.282689189616698,0.350968671398329,12.056870363655,3.03664590454871,0.41375542251684,23.4381413288622,12.1502276912313,"bathypelagic",1575,"oceanodromous",150,3000,300,400,3.70000004768372,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,21,1990,2010,12.9312978168486,-0.00278582321325412,1230000,955761.904761905,-29322.0779220794,-0.0238390877415279,24139.0476190476,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.0419297264832098,0.0834484323619499,0.000848070208560122,2.07306181164145,0.85466766747333,0.313978279133153,0.415993548640856,1.75593305283428,0.00342693787679519,0.342427632674236,-0.667731222164708,0.674585097918298,"none",0.0546313769116496,0.00842992665995778,0.0403733307368496,0.0739247242868329
"WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","multinational","Europe (EU)","Northeast Atlantic","Statistical catch at age model","SAM","SAM","Micromesistius poutassou","Blue whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","species",35.8706979312847,0.282689189616698,0.350968671398329,12.056870363655,3.03664590454871,0.41375542251684,23.4381413288622,12.1502276912313,"bathypelagic",1575,"oceanodromous",150,3000,300,400,3.70000004768372,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Norwegian Sea",27,5.655708472,71.35597065,71.35597065,NA,31,1981,2011,3.79875020407043,0.0234402678013278,12100000,5119677.41935484,173262.096774193,0.0143191815515862,974709.677419355,0,NA,31,1.94803225806452,3.69458221731658,0.0031872758566232,0.125294045232209,0.0624576098577413,0.0471637862968663,0.332852788193,3.82780937971837,4.41400039756979,0.399372037320703,36.6879082114955,-0.0974437122526909,0.33060670952093,-0.745432862913714,0.550545438408332,"none",0.0677429651103223,0.00862867861129794,0.0527766035752946,0.086953479592358
"PFMC-CABEZNCAL-1930-2009-CHING","CABEZNCAL","USA","US West Coast","Northern California","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",1036,129,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",77,-124.7317904,39.1651994,39.1651994,163996.2477,36,1973,2008,12.9488055365592,-0.00349180117219533,787,645.611111111111,-7.21055341055341,-0.00916207548990268,36.75,36,2.2025,9,0.487555555555556,12.9728845437678,-0.001860412856713,0.201488936267089,0.0627887674354511,0.10939351777706,0.371116975329197,1.03226437149251,0.0785914915718607,0.889167297776904,1.19839060131537,-0.0329311725277083,0.240205678208008,-0.503734301815405,0.437871956759988,"none",0.0421055644493022,0.0049810151345889,0.0333919652203668,0.0530929684998896
"NWFSC-CABEZORECOAST-1973-2009-STACHURA","CABEZORECOAST","USA","US West Coast","Oregon Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",409,48,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",67,-126.5364384,44.15386661,44.15386661,181160.3323,30,1979,2008,12.5585113779704,-0.00124996159843152,724,591.3,-6.0028921023359,-0.0082912874341656,31.8463333333333,30,2.559,30,0.348526666666667,12.5159708748384,-0.000878362547100454,0.177931203247603,0.0519600436231645,0.100386873625322,0.315375028086877,1.02554264694295,0.0720853025211741,0.893555935561478,1.17702505108186,0.176713452809963,0.233654776537062,-0.281249909202678,0.634676814822604,"none",0.0284433912589877,0.00370092128732958,0.022040678976005,0.0367060609699284
"PFMC-CABEZSCAL-1930-2009-CHING","CABEZSCAL","USA","US West Coast","Southern California","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",263,30,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",77,-119.4567138,33.07203253,33.07203253,91849.8245,40,1969,2008,15.9657842514692,0.00364653258267071,1380,897.525,-19.687335834897,-0.0142661853876065,101.95,40,1.99375,9,0.343333333333333,15.9145494904974,0.00230926699678915,0.146156211072945,0.0335603809169456,0.0931881809198933,0.229231194603554,1.43555676493656,0.247154264825038,1.0244000580336,2.01173673233776,0.0994986246526551,0.185570447418891,-0.264219452288372,0.463216701593682,"none",0.0406237829338092,0.0045721859490213,0.0325818923990486,0.050650579765018
"AFWG-CAPENOR-1965-2007-MINTO","CAPENOR","multinational","Europe (non-EU)","Barents Sea","Unknown","CapTool","Spreadsheet assessment model used for Capelin","Mallotus villosus","Capelin",NA,NA,"finfish","Actinopterygii","Osmeriformes","Osmeridae","Mallotus","species",20.3648228581759,0.460515022691593,0.0495181435258081,5.6829930010871,2.84475174623054,0.999801483974034,15.9828253337407,4.76220905412746,"pelagic-oceanic",362.5,"anadromous",0,725,NA,200,3.2,"selective plankton feeding","dioecism","once in a lifetime","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Barents Sea",27,47.32186702,79.76879721,79.76879721,NA,34,1972,2005,-0.0197060880054044,0.00523675646867186,8840000,3465470.58823529,-195984.415584412,-0.0221701827584176,873235.294117647,0,NA,0,NA,-0.0903889184228187,0.00548169244249116,0.239290534696687,0.184993825581515,0.0525842295483422,1.08891887334368,1.46551148677921,0.952857825013334,0.409768075020093,5.24131587795482,-0.0815559628766383,0.351923033962938,-0.771325109443998,0.608213183690721,"none",0.167120404817186,0.0203520951374043,0.131633786140508,0.212173717137088
"MARAM-CHAKESA-1917-2015-Rademeyer","CHAKESA","South Africa","South Africa","South Africa","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Merluccius capensis","Shallow-water cape hake",223800,62800,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",119.41087130392,0.113386802694694,15.1614431053344,21.0364017235148,6.3209711990066,0.232625088020229,59.8742969210023,15.1932685027109,"bathydemersal",525,"oceanodromous",50,1000,150,450,3.88,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Benguela Current",47,19.26856335,-34.65545832,34.65545832,609628.8208,31,1984,2014,18.5815411178869,0.0137621807576718,618000,504645.161290323,-5829.03225806444,-0.00943209103246672,31151.6129032258,31,2.41645161290323,31,0.311935483870968,18.3558824135443,0.00594625449113,0.0797360719194353,0.0398053977623267,0.0299719455302915,0.212126408634892,1.88011304242521,0.812709120879534,0.805808111406755,4.38668338312752,-0.414415306075322,0.297706916399506,-0.997920862218353,0.169090250067709,"none",0.0247419844751244,0.00323046260645188,0.0191555437495359,0.0319576308441846
"IFOP-CHERRCHVX-1960-2012-CHING","CHERRCHVX","multinational","South America","Chilean EEZ and offshore region V-X","Unknown","unknown","Unknown","Clupea bentincki","Chilean herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",18.3799639294323,0.580864376195047,0.0596150666700552,6.02798091351162,1.84023212503224,0.688734649202883,12.8060601604623,14.897757894488,"pelagic-neritic",35,NA,0,70,NA,NA,2.69,"filtering plankton","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Humboldt Current",87,-77.38916182,-36.67265085,36.67265085,936151.1722,21,1991,2011,15.243809852154,-0.00147074244239192,4250000,1642333.33333333,133814.285714286,0.0314857142857144,446047.619047619,0,NA,0,NA,15.0012475047363,0.00735960388022548,0.375911568525183,0.15176854188628,0.170380458295735,0.82937626042646,1.49241869493177,0.603879388636761,0.675245227919955,3.29852543770345,-0.290658811493013,0.334325951656554,-0.94593767673986,0.364620053753833,"none",0.14933857796344,0.0240023144702181,0.108983527784863,0.204636529220886
"NWFSC-CHILISPCOAST-1892-2007-BRANCH","CHILISPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sebastes goodei","Chilipepper rockfish",33390,2164,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",29.3974054465879,0.188296219294505,0.427076108522536,30.3901044290496,6.08800254016652,0.151065964280472,20.3973035981757,13.3465920816874,"demersal",212.5,NA,0,425,NA,NA,3.46,"variable","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-124.5679201,40.27264218,40.27264218,437002.0125,44,1963,2006,13.3004247255241,0.00361894156886066,38200,27984.0909090909,-376.187455954899,-0.00984783916112301,2001.47727272727,44,1.43520454545455,44,0.680689772727273,13.284904399985,-0.000697491038850256,0.122837855179273,0.0391832814216561,0.0657366795056552,0.229539106302835,1.38403787457358,0.265870336928538,0.949797904654232,2.01680886941048,-0.186949003641623,0.233729257592498,-0.645058348522919,0.271160341239672,"none",0.0426867178072306,0.00458777084911358,0.0345786377586943,0.0526959994742992
"MARAM-CHSQUIDSA-1971-2013-GLAZER","CHSQUIDSA","South Africa","South Africa","South Africa","Unknown","unknown","Unknown","Loligo reynaudii","Cape Hope squid",NA,NA,"invertebrate","Cephalopoda","Teuthida","Loliginidae","Loligo","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benguela Current",47,19.26856335,-34.65545832,34.65545832,609628.8208,42,1971,2012,18.483042683204,0.0133535578861818,78200,38150,-1318.13467304109,-0.0168559421104999,5924.57142857143,42,1.48433333333333,0,NA,18.3558824135443,0.00594625449113,0.297037670591918,0.0577115274368575,0.202968348939626,0.434705106543077,0.870049139217887,0.0776991926375583,0.730342148802234,1.03648064937132,0.0615076747994501,0.334378614847725,-0.593874410302091,0.716889759900991,"none",0.0798093668084141,0.00876868506726035,0.0643472978002691,0.0989868300317867
"IFOP-CHTRACCH-1950-2010-RICARD","CHTRACCH","multinational","South America","Chilean EEZ and offshore","Integrated Analysis","JJM","Joint Jack Mackerel","Trachurus murphyi","Chilean jack mackerel",NA,NA,"finfish","Actinopterygii","Perciformes","Carangidae","Trachurus","species",78.9235140596224,0.121142068517534,5.44767730777683,24.3340910695657,5.94178226793407,0.246612369764881,39.0220620421082,15.8515676774481,"pelagic-oceanic",158,"oceanodromous",10,306,10,70,3.49,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,40,1970,2009,12.8810378237501,0.0101983311333355,27300000,14248750,-280638.836772986,-0.0102798108708053,1930600,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.0709970016038442,0.0259436439938809,0.034688792876682,0.145308435916332,4.4488585925917,3.63010244050948,0.898849897928068,22.0196306663662,0.439787957983452,0.259387929041923,-0.0686123829387171,0.948188298905621,"none",0.0333157387977855,0.00385002151719612,0.0265632611514043,0.0417847208336313
