"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"CSIRO-WAREHOUESE-1984-2006-FULTON","WAREHOUESE","Australia","Australia","Eastern half of Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Seriolella brama","whario",NA,383.6587725,"finfish","Actinopterygii","Perciformes","Centrolophidae","Seriolella","species",59.3103479036126,0.229882790518287,2.42219659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,11.9848232523293,"benthopelagic",211,22,400,NA,NA,3.73,"hunting macrofauna (predator)","Southeast Australian Shelf",57,148.6772957,-38.91039502,38.91039502,111402.5137,22,1984,2005,16.371481359306,0.0129427459646961,16800,6228.63636363636,-645.798983625044,-0.0384404156919669,908.754545454545,22,2.769,22,0.982318181818182,0.257778705850089,0.175131200060259,0.0680678676120278,0.976229512117178,1.07516747119721,0.33652775657467,0.582163362112445,1.98567131900227,-0.0184130034024178,0.379692334916155,-0.762609979838082,0.725783973033246,"none",0.119493546839948,0.0180168326506188,0.0889202766945967,0.160578759616685
"CSIRO-WAREHOUWSE-1984-2006-FULTON","WAREHOUWSE","Australia","Australia","Western half of Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Seriolella brama","whario",NA,NA,"finfish","Actinopterygii","Perciformes","Centrolophidae","Seriolella","species",59.3103479036126,0.229882790518287,2.42219659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,11.9848232523293,"benthopelagic",211,22,400,NA,NA,3.73,"hunting macrofauna (predator)","Southeast Australian Shelf",57,137.0462867,-35.86840564,35.86840564,349360.7614,22,1984,2005,16.6946737073889,0.0123835610688219,5880,2373.45454545455,-186.601919819306,-0.031735020377433,350.272727272727,22,0.979681818181818,0,NA,0.443567512853825,0.145969214865842,0.232723985366833,0.845431286977988,0.71710985884784,0.0793970672232942,0.577218860094101,0.890903927797741,-0.00903979021508062,0.372497499447798,-0.739134889132764,0.721055308702603,"none",0.107278675154372,0.0161751315054623,0.0798306432747252,0.14416411631899
"NEFSC-WHAKEGBGOM-1962-2011-HIVELY","WHAKEGBGOM","USA","US East Coast","Gulf of Maine / Georges Bank","Statistical catch at age model","ASAP","Age Structured Assessment Program","Urophycis tenuis","White hake",NA,5630,"finfish","Actinopterygii","Gadiformes","Phycidae","Urophycis","species",104.921358897042,0.120814095731601,9.98022372904554,18.5560335459286,5.53827218498775,0.207190057658322,55.3549084106373,9.52074627765158,"demersal",550,100,1000,100,247,3.25,"variable","Northeast U.S. Continental Shelf",21,-68.92099909,42.8879301,42.8879301,85828.65457,48,1963,2010,9.87996804950138,0.025197292940457,39000,22226.4583333333,-339.553300043429,-0.00870649487290844,3827.70833333333,48,0.563166666666667,48,1.77708333333333,0.341474606319593,0.0264618090435178,0.293356182674727,0.397485765249451,1.39702836731992,0.0950543998864995,1.22261029421328,1.59632899243044,0.273973437064297,0.0821223354969141,0.113013659490345,0.434933214638249,"positive",0.0321755410038299,0.00331751513149838,0.026288126093815,0.0393814848268212
"WGNSSK-WHITNS-VIId-1989-2012-CHING","WHITNS-VIId","multinational","Europe (EU)","IV and VIId","VPA","XSA","Extended Survivor Analysis","Merlangius merlangus","Whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,10,200,30,100,3.57,"hunting macrofauna (predator)","North Sea",27,3.033874915,54.65869881,54.65869881,639898.7623,21,1990,2010,10.4688354123089,0.0430725287507196,1340000,740428.571428571,-23416.8831168838,-0.0174752859081223,65376.1904761905,0,NA,0,NA,0.371482409870173,0.183171038430568,0.141324988252136,0.976466954285179,0.73978533505254,0.104782310191657,0.560454465530861,0.976497424175958,-0.0404037675386489,0.361686243621778,-0.749308805037333,0.668501269960035,"none",0.134192722315511,0.0207212147573058,0.0991492062053563,0.181622096753358
"WGNSDS-WHITVIa-1980-2012-CHING","WHITVIa","multinational","Europe (EU)","West of Scotland","Statistical catch at age model","TSA","State-space catch at age time series analysis","Merlangius merlangus","Whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,10,200,30,100,3.57,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-8.513949663,57.52241915,57.52241915,235806.5339,30,1981,2010,10.7645638758451,0.0389716183380797,166000,46412.6666666667,-3861.53503893215,-0.0232622592706756,9585,0,NA,0,NA,0.368669571034001,0.0517816942015782,0.279949115719979,0.485506990285857,0.636583475275895,0.0318300119679006,0.57715622049328,0.702129694882246,-0.257360357052947,0.294029010182316,-0.833657217010286,0.318936502904393,"none",0.0386818015143904,0.00506363476823067,0.0299280381450774,0.0499959857423801
"WGSSDS-WHITVIIek-1981-2012-CHING","WHITVIIek","multinational","Europe (EU)","Celtic Sea","VPA","XSA","Extended Survivor Analysis","Merlangius merlangus","Whiting",NA,21000,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,10,200,30,100,3.57,"hunting macrofauna (predator)","Celtic-Biscay Shelf",27,-10.80214018,50.09150863,50.09150863,492270.9715,29,1982,2010,13.1374810142078,0.0324549892338079,84200,44210.3448275862,522.758620689656,0.00620853468752559,13356.5517241379,0,NA,29,2.26137931034483,0.611061905607087,0.0862536702923697,0.463375134598928,0.805819355860248,1.36695025493832,0.179151891569643,1.05728620376454,1.76731049059641,-0.503633025530036,0.195675925931074,-0.88715784035494,-0.120108210705131,"negative",0.0842466939031607,0.0113669920849496,0.0646699192101319,0.109749718575508
"ICCAT-WMARLINATL-1956-2011-CHING","WMARLINATL","multinational","Atlantic Ocean","Atlantic Ocean","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia albida","White Marlin",NA,1239,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",230.790931858753,0.402931351855856,89.3712832342432,10.7954400948041,2.57874571584382,0.511433014940102,114.59848275475,22.5078559993156,"pelagic-oceanic",75,0,150,0,100,4.46000003814697,"hunting macrofauna (predator)","North Atlantic Ocean",34,-22.45219942,7.3944724,7.3944724,94627091.88,34,1977,2010,11.9893613943314,0.0152411227625696,17600,12349.4117647059,-350.40794499617,-0.0199095423293278,1240.73529411765,34,0.605,34,1.74676470588235,0.160811275509518,0.0180908805261277,0.128990170560667,0.200482457063157,1.47973251316235,0.147201942090188,1.21760155509915,1.79829624998423,-0.613788179630562,0.30967401378768,-1.22074924665442,-0.00682711260670887,"negative",0.0120727209397524,0.00154743235095711,0.00939073530973894,0.0155206792739627
"AFSC-WPOLLAI-1976-2013-CHING","WPOLLAI","USA","US Alaska","Aleutian Islands","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","East Bering Sea",67,-172.5760828,53.05968046,53.05968046,280457.4162,35,1978,2012,5.89548047441204,-0.00208391029381244,1100000,490828.571428571,-27391.3165266107,-0.0249011968423733,25611.5714285714,35,1.89165714285714,35,0.329348571428571,0.0819355173160109,0.0689894191997047,0.0157307817567165,0.426770207715578,1.35640973367234,0.81364558236038,0.418587503772344,4.39537097744247,-0.0132638902324161,0.382534387327955,-0.763031289395209,0.736503508930376,"none",0.0614072602459506,0.00733972602236572,0.0485822545439364,0.0776178801562957
"AFSC-WPOLLEBS-1963-2015-HIVELY","WPOLLEBS","USA","US Alaska","Eastern Bering Sea","Integrated Analysis","IA","Integrated Analysis","Theragra chalcogramma","Walleye pollock",5162000,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","East Bering Sea",67,-169.598754,58.36444062,58.36444062,690511.1744,36,1979,2014,4.25668538155469,0.000720873812691025,13100000,9161666.66666667,-43531.5315315315,-0.00332301767416271,1184888.88888889,36,1.52488888888889,36,0.338472222222222,0.593524978131679,0.135714036642963,0.379141798083783,0.929129685639051,0.972915501364216,0.0653158936963731,0.852961339481908,1.10973912764878,-0.112940096143643,0.251549178987897,-0.605976486959921,0.380096294672634,"none",0.106710438000778,0.0126467534279964,0.0845911969405608,0.134613505780268
"AFSC-WPOLLGA-1970-2014-HIVELY","WPOLLGA","USA","US Alaska","Gulf of Alaska","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","Gulf of Alaska",67,-153.6774996,57.08151399,57.08151399,295520.5504,36,1977,2012,7.34478803764243,-0.00416703846513297,3280000,1314638.88888889,-42086.6151866152,-0.0128312851178705,101733.333333333,36,1.04972222222222,36,0.523916666666667,0.191493343083759,0.0797125110759377,0.084687513803024,0.433000082287041,0.886415144890513,0.191212031390687,0.580788253414447,1.35287138552125,-0.143654670431851,0.357959693951563,-0.845255670576914,0.557946329713212,"none",0.0830940657557526,0.00982696934556147,0.0659025696970272,0.104770175056357
"VNIRO-WPOLLWBS-1970-2008-CHING","WPOLLWBS","Russia","Russia Japan","Western Bering Sea","VPA","VPA","Virtual Population Analysis","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","West Bering Sea",61,174.6642927,59.22334601,59.22334601,477651.2916,38,1970,2007,3.88356059774552,0.0171039395922613,2730000,1514157.89473684,-54177.4811248502,-0.0198452311812638,175391.052631579,38,1.88986842105263,0,NA,0.117550715115283,0.0524751086444118,0.049004789173555,0.281975922295596,4.74271377288394,10.2229201876484,0.0693790194273322,324.209452903304,0.0114356514018681,0.294761684332092,-0.566297249889032,0.589168552692768,"none",0.0441477870674863,0.00507898357134007,0.0352355156134131,0.0553142779103869
"NWFSC-WROCKPCOAST-1916-2011-STACHURA","WROCKPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Sebastes entomelas","Widow rockfish",71126,5490,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",38.0088829763065,0.128353478619067,0.930755733019741,45.5742238919303,9.03826338969516,0.100069344932279,26.4090407384095,10.7930228205853,"pelagic-neritic",274.5,0,549,NA,NA,3.29,"hunting macrofauna (predator)","California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,65,1946,2010,14.1721596337063,0.00114462278995866,169000,102172.307692308,-1320.41958041957,-0.00781313361195015,4689.10769230769,65,2.80769230769231,65,0.434808307692308,0.084254391760304,0.0165009694109514,0.05739634274837,0.12368039827939,1.16663505371776,0.143235502698791,0.91711850625061,1.4840365114071,0.130890732773955,0.186003822792101,-0.233676759898562,0.495458225446472,"none",0.0202650979107756,0.00178698786052057,0.0170485674001122,0.024088486949972
"SEFSC-YEGROUPGM-1975-2009-HIVELY","YEGROUPGM","USA","US Southeast and Gulf","Gulf of Mexico","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Hyporthodus flavolimbatus","Yellowedge grouper",NA,375,"finfish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","species",91.2426248278434,0.13471709332415,14.5753656936383,24.2631242210334,7.74578534347632,0.22788408727405,52.433123354847,21.3600957908709,"demersal",225,90,360,NA,NA,3.82,"hunting macrofauna (predator)","Gulf of Mexico",31,-88.38139125,28.08309998,28.08309998,340141.9685,34,1975,2008,24.314102569548,0.00728269201683326,15000,8475.29411764706,-341.93430099312,-0.022795620066208,525.558823529412,34,2.65911764705882,34,0.716470588235294,0.0594817012425755,0.0251445589766065,0.0259746887885758,0.136212326219174,1.2801169848999,0.366700094531528,0.730148940639437,2.24433592082474,0.206935468997888,0.369354424630646,-0.516999203278179,0.930870141273955,"none",0.0274087626842134,0.00335356055037156,0.0215645277102629,0.034836852537327
"NEFSC-YELLSNEMATL-1935-2011-HIVELY","YELLSNEMATL","USA","US East Coast","Southern New England /Mid Atlantic","Statistical catch at age model","ASAP","Age Structured Assessment Program","Limanda ferruginea","Yellowtail flounder",NA,773,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","species",51.7219848103401,0.220903631568188,1.33264469316893,14.4973166065673,3.11421537043399,0.219156861681078,25.3883130007297,9.43470839852699,"demersal",195.5,27,364,36,91,3.03,"hunting macrofauna (predator)","Northeast U.S. Continental Shelf",21,-72.42234797,39.88791048,39.88791048,76642.67356,38,1973,2010,13.3697244939966,0.0115815520780605,62100,14518.9473684211,-939.063354852832,-0.0151217931538298,5052.86842105263,38,1.6105,38,3.65442105263158,0.899830216981686,0.191463772761518,0.592980712803712,1.36546501751286,0.761101780291646,0.060146284584441,0.651891108910783,0.888608407209296,-0.368345088320478,0.355019102777288,-1.06418252976396,0.327492353123006,"none",0.148974050398246,0.0174238744719479,0.118454894244738,0.187356274585041
"IFOP-YNOSESKACH-1979-2011-CHING","YNOSESKACH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Zearaja chilensis","Yellownose skate",NA,NA,"finfish","Elasmobranchii","Rajiformes","Rajidae","Zearaja","species",125.667945562539,0.105044556941698,12.23044788999,27.0857040002945,13.674010217505,0.166513628054827,93.1009742135488,11.7678656252687,"demersal",264,28,500,NA,NA,4.02,"hunting macrofauna (predator)","Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,32,1979,2010,12.9590347242013,-0.00506067760376935,14800,8537.1875,-470.668988269783,-0.0318019586668772,582.5,0,NA,0,NA,0.0792444616985861,0.00449769723843963,0.0709016232635231,0.08856898362621,1.1142615564585,0.025142409558207,1.06605625004472,1.16464662737002,0.0326910910853796,0.174951333857666,-0.310213523275645,0.375595705446404,"none",0.00373993866914571,0.000472164626259954,0.00292010796921855,0.00478993975442437
"AFSC-YSOLEBSAI-1949-2010-STACHURA","YSOLEBSAI","USA","US Alaska","Bering Sea and Aleutian Islands","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Limanda aspera","Yellowfin sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","species",45.1850518606869,0.13352614867326,1.0079302774162,23.672888793087,5.20562226845446,0.153311319563509,23.0155127635099,2.48603789290679,"demersal",350,0,700,NA,91,3.66,"hunting macrofauna (predator)","East Bering Sea",67,-166.2784529,58.38241576,58.38241576,372364.2002,46,1964,2009,4.03970263693985,0.0119221461499067,2860000,1967173.91304348,34304.286154795,0.0119945056485297,113923.913043478,46,1.56982608695652,46,1.27380434782609,0.214230007421811,0.0294602623599416,0.163615141172397,0.280502744129234,1.16578976212983,0.0702143518267893,1.03598216075489,1.31186213524799,-0.272373917980473,0.148019801258346,-0.562492728446831,0.0177448924858851,"none",0.0266933935743721,0.00281049077090053,0.0217160552855357,0.0328115420202915
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","YTROCKNPCOAST","USA","US West Coast","Northern Pacific Coast","Integrated Analysis","SS1","Stock Synthesis v1.0 model","Sebastes flavidus","Yellowtail rockfish",31016,4680,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",48.846772637637,0.123811675396527,1.78109464002695,56.3784341338261,10.3696600521057,0.0782234776992569,35.0430627147817,9.1459988396568,"reef-associated",274.5,0,549,24,46,3.51,"hunting macrofauna (predator)","California Current",67,-126.3411138,44.28462661,44.28462661,312364.7166,38,1967,2004,12.3759489727868,0.0136230495060695,106000,93328.9473684211,-1025.94375752271,-0.00967871469361043,5006.57894736842,38,2.11263157894737,38,0.424973684210526,0.0766889597003366,0.0685478927340542,0.0133008162009603,0.442168093375746,2.11288039667768,2.49499304799878,0.208792942033519,21.3812953981373,0.0971280077274344,0.247132727288974,-0.387252137758954,0.581508153213823,"none",0.0400165993703744,0.00461685010690611,0.0319177581971424,0.0501704479142403
"SEFSC-YTSNAPSATLCGM-1950-2011-HIVELY","YTSNAPSATLCGM","USA","US Southeast and Gulf","Southern Atlantic coast and Gulf of Mexico","Statistical catch at age model","ASAP","Age Structured Assessment Program","Ocyurus chrysurus","Yellowtail snapper",NA,1700,"finfish","Actinopterygii","Perciformes","Lutjanidae","Ocyurus","species",54.6463171350464,0.181468800477642,2.50405123961777,14.8307806902759,3.39860423228712,0.308924693602579,27.6278557884276,26.6856202487811,"reef-associated",90,0,180,10,70,3.88,"hunting macrofauna (predator)","Gulf of Mexico",31,-83.21868973,29.65559337,29.65559337,666508.9419,29,1981,2009,24.3774933940685,0.00233441081513288,26800,20568.9655172414,240.098522167488,0.00895890008087642,675.931034482759,0,NA,29,0.276034482758621,0.166537258613595,0.102765602266509,0.0496876540115066,0.558180076284315,1.07705536926486,0.252753215365782,0.67995847942405,1.7060575072832,-0.0698237876313011,0.371699582097268,-0.798354968541947,0.658707393279344,"none",0.0546351558261965,0.00718108973793837,0.0422270377490946,0.07068931213904
